3-7-2024 08:13:09-log: Cannot access game frame or container.
3-7-2024 08:13:09-debug: asset-db:require-engine-code (1528ms)
3-7-2024 08:13:10-log: Cocos Creator v3.8.0
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.87MB, end 87.87MB, increase: 68.00MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.63MB, end 91.12MB, increase: 2.49MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:91.16MB, end 94.77MB, increase: 3.61MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-enable: project start:91.33MB, end 94.78MB, increase: 3.44MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.88MB, end 94.78MB, increase: 6.90MB
3-7-2024 08:13:10-debug: asset-db:worker-init: initPlugin (351ms)
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init start:19.87MB, end 94.84MB, increase: 74.97MB
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart ...
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart success!
3-7-2024 08:13:10-debug: Run asset db hook engine-extends:beforePreStart success!
3-7-2024 08:13:11-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-7-2024 10:13:51-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Plane.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 10:13:51-debug: refresh db assets success
3-7-2024 10:13:51-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 10:13:51-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 10:13:51-debug: asset-db:refresh-all-database (68ms)
3-7-2024 10:13:52-debug: Query all assets info in project
3-7-2024 10:13:52-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 10:13:52-debug:   Number of other assets: 449
3-7-2024 10:13:52-debug:   Number of all scripts: 4
3-7-2024 10:13:52-debug:   Number of all scenes: 1
3-7-2024 10:13:52-debug: reload all scripts.
3-7-2024 10:13:52-debug: Incremental keys: 
3-7-2024 10:13:52-debug: Unregister Background
3-7-2024 10:13:52-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 10:13:52-debug: Unregister Plane
3-7-2024 10:13:52-debug: Unregister Bullet
3-7-2024 10:13:52-debug: Unregister DebugViewRuntimeControl
3-7-2024 10:13:52-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
3-7-2024 10:13:52-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 10:13:52-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 10:13:52-debug: Invalidating 'pack:///chunks/60/602c51bf757b2b94ea7f8d0deedb0d9489dd9e2e.js'
3-7-2024 10:13:52-debug: Invalidating 'pack:///chunks/95/95baa57f7e2ef43a0ace06c7c18e13044281f73f.js'
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 10:13:52-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 10:13:52-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\52\52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\52\52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
3-7-2024 10:13:52-debug: [[Executor]] Register Background
3-7-2024 10:13:52-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/60/602c51bf757b2b94ea7f8d0deedb0d9489dd9e2e.js" loaded.
3-7-2024 10:13:52-debug: [[Executor]] Register Bullet
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 10:13:52-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f7\f71c9922b6e5a0f96c6fb2b04f12bcb5d79496dd.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f7\f71c9922b6e5a0f96c6fb2b04f12bcb5d79496dd.js is not in module cache!
3-7-2024 10:13:52-debug: [[Executor]] Register Plane
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
3-7-2024 10:13:52-debug: // ---- build task Query asset bundle ----
3-7-2024 10:13:52-debug: [[Executor]] Module "pack:///chunks/f7/f71c9922b6e5a0f96c6fb2b04f12bcb5d79496dd.js" loaded.
3-7-2024 10:13:52-debug: Query asset bundle start0%
3-7-2024 10:13:52-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 10:13:52-debug: // ---- build task Query asset bundle ---- (12ms)
3-7-2024 10:13:52-debug: run build task Query asset bundle success in 12 ms √5%
3-7-2024 10:13:52-debug: // ---- build task Query asset bundle ----
3-7-2024 10:13:52-debug: [Build Memory track]: Query asset bundle start:269.34MB, end 270.10MB, increase: 770.03KB
3-7-2024 10:13:52-debug: Query asset bundle start5%
3-7-2024 10:13:52-debug: run build task Query asset bundle success in 0 ms √10%
3-7-2024 10:13:52-debug: [Build Memory track]: Query asset bundle start:270.11MB, end 270.12MB, increase: 9.48KB
3-7-2024 10:13:52-debug: Sort some build options to settings.json start10%
3-7-2024 10:13:52-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 10:13:52-debug: // ---- build task Sort some build options to settings.json ---- (-1ms)
3-7-2024 10:13:52-debug: run build task Sort some build options to settings.json success in -1 ms √12%
3-7-2024 10:13:52-debug: [Build Memory track]: Sort some build options to settings.json start:270.13MB, end 270.14MB, increase: 14.95KB
3-7-2024 10:13:52-debug: Fill script data to settings start12%
3-7-2024 10:13:52-debug: // ---- build task Fill script data to settings ----
3-7-2024 10:13:52-debug: run build task Fill script data to settings success in 0 ms √13%
3-7-2024 10:13:52-debug: Sort some build options to settings.json start13%
3-7-2024 10:13:52-debug: [Build Memory track]: Fill script data to settings start:270.15MB, end 270.16MB, increase: 10.11KB
3-7-2024 10:13:52-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 10:13:52-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
3-7-2024 10:13:52-debug: run build task Sort some build options to settings.json success in 2 ms √15%
3-7-2024 10:13:52-debug: [Build Memory track]: Sort some build options to settings.json start:270.18MB, end 270.24MB, increase: 62.25KB
3-7-2024 10:13:55-debug: refresh db internal success
3-7-2024 10:13:55-debug: refresh db assets success
3-7-2024 10:13:55-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 10:13:55-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 10:13:55-debug: asset-db:refresh-all-database (54ms)
3-7-2024 10:13:55-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 10:15:43-debug: refresh db internal success
3-7-2024 10:15:43-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Plane.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 10:15:43-debug: refresh db assets success
3-7-2024 10:15:43-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 10:15:43-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 10:15:43-debug: asset-db:refresh-all-database (64ms)
3-7-2024 10:15:43-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 10:15:43-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 10:15:44-debug: Query all assets info in project
3-7-2024 10:15:44-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 10:15:44-debug:   Number of all scenes: 1
3-7-2024 10:15:44-debug:   Number of all scripts: 4
3-7-2024 10:15:44-debug:   Number of other assets: 449
3-7-2024 10:15:44-debug: reload all scripts.
3-7-2024 10:15:44-debug: Incremental keys: 
3-7-2024 10:15:44-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 10:15:44-debug: Unregister Background
3-7-2024 10:15:44-debug: Unregister DebugViewRuntimeControl
3-7-2024 10:15:44-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 10:15:44-debug: Unregister Bullet
3-7-2024 10:15:44-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
3-7-2024 10:15:44-debug: Unregister Plane
3-7-2024 10:15:44-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 10:15:44-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 10:15:44-debug: Invalidating 'pack:///chunks/f7/f71c9922b6e5a0f96c6fb2b04f12bcb5d79496dd.js'
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 10:15:44-debug: Invalidating 'pack:///chunks/60/602c51bf757b2b94ea7f8d0deedb0d9489dd9e2e.js'
3-7-2024 10:15:44-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\52\52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\52\52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
3-7-2024 10:15:44-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 10:15:44-debug: [[Executor]] Register Background
3-7-2024 10:15:44-debug: [[Executor]] Register Bullet
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/60/602c51bf757b2b94ea7f8d0deedb0d9489dd9e2e.js" loaded.
3-7-2024 10:15:44-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\fd\fd31d3be5a53fbb6bd287242cca3b38f7e803436.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\fd\fd31d3be5a53fbb6bd287242cca3b38f7e803436.js is not in module cache!
3-7-2024 10:15:44-debug: [[Executor]] Register Plane
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/fd/fd31d3be5a53fbb6bd287242cca3b38f7e803436.js" loaded.
3-7-2024 10:15:44-debug: // ---- build task Query asset bundle ----
3-7-2024 10:15:44-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
3-7-2024 10:15:44-debug: Query asset bundle start0%
3-7-2024 10:15:44-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 10:15:44-debug: // ---- build task Query asset bundle ---- (14ms)
3-7-2024 10:15:44-debug: run build task Query asset bundle success in 14 ms √5%
3-7-2024 10:15:44-debug: [Build Memory track]: Query asset bundle start:271.21MB, end 271.99MB, increase: 799.52KB
3-7-2024 10:15:44-debug: // ---- build task Query asset bundle ----
3-7-2024 10:15:44-debug: Query asset bundle start5%
3-7-2024 10:15:44-debug: run build task Query asset bundle success in 0 ms √10%
3-7-2024 10:15:44-debug: [Build Memory track]: Query asset bundle start:272.00MB, end 272.01MB, increase: 8.39KB
3-7-2024 10:15:44-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 10:15:44-debug: Sort some build options to settings.json start10%
3-7-2024 10:15:44-debug: run build task Sort some build options to settings.json success in 0 ms √12%
3-7-2024 10:15:44-debug: [Build Memory track]: Sort some build options to settings.json start:272.02MB, end 272.03MB, increase: 10.33KB
3-7-2024 10:15:44-debug: Fill script data to settings start12%
3-7-2024 10:15:44-debug: // ---- build task Fill script data to settings ----
3-7-2024 10:15:44-debug: [Build Memory track]: Fill script data to settings start:272.04MB, end 272.06MB, increase: 15.66KB
3-7-2024 10:15:44-debug: // ---- build task Fill script data to settings ---- (-1ms)
3-7-2024 10:15:44-debug: Sort some build options to settings.json start13%
3-7-2024 10:15:44-debug: run build task Fill script data to settings success in -1 ms √13%
3-7-2024 10:15:44-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 10:15:44-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
3-7-2024 10:15:44-debug: run build task Sort some build options to settings.json success in 2 ms √15%
3-7-2024 10:15:44-debug: [Build Memory track]: Sort some build options to settings.json start:272.07MB, end 272.13MB, increase: 62.23KB
3-7-2024 10:15:47-debug: refresh db internal success
3-7-2024 10:15:47-debug: refresh db assets success
3-7-2024 10:15:47-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 10:15:47-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 10:15:47-debug: asset-db:refresh-all-database (60ms)
3-7-2024 10:16:50-debug: refresh db internal success
3-7-2024 10:16:50-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Plane.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 10:16:50-debug: refresh db assets success
3-7-2024 10:16:50-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 10:16:50-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 10:16:50-debug: asset-db:refresh-all-database (60ms)
3-7-2024 10:16:50-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 10:16:50-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 10:16:51-debug: Query all assets info in project
3-7-2024 10:16:51-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 10:16:51-debug:   Number of other assets: 449
3-7-2024 10:16:51-debug:   Number of all scenes: 1
3-7-2024 10:16:51-debug:   Number of all scripts: 4
3-7-2024 10:16:51-debug: reload all scripts.
3-7-2024 10:16:51-debug: Incremental keys: 
3-7-2024 10:16:51-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 10:16:51-debug: Unregister Background
3-7-2024 10:16:51-debug: Unregister Plane
3-7-2024 10:16:51-debug: Unregister Bullet
3-7-2024 10:16:51-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 10:16:51-debug: Unregister DebugViewRuntimeControl
3-7-2024 10:16:51-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 10:16:51-debug: Invalidating 'pack:///chunks/60/602c51bf757b2b94ea7f8d0deedb0d9489dd9e2e.js'
3-7-2024 10:16:51-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 10:16:51-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 10:16:51-debug: Invalidating 'pack:///chunks/fd/fd31d3be5a53fbb6bd287242cca3b38f7e803436.js'
3-7-2024 10:16:51-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\52\52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\52\52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
3-7-2024 10:16:51-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 10:16:51-debug: [[Executor]] Register Bullet
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/60/602c51bf757b2b94ea7f8d0deedb0d9489dd9e2e.js" loaded.
3-7-2024 10:16:51-debug: [[Executor]] Register Background
3-7-2024 10:16:51-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\a2\a20ae27fe4eb616da9646f881880371f0ea74700.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\a2\a20ae27fe4eb616da9646f881880371f0ea74700.js is not in module cache!
3-7-2024 10:16:51-debug: [[Executor]] Register Plane
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/a2/a20ae27fe4eb616da9646f881880371f0ea74700.js" loaded.
3-7-2024 10:16:51-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
3-7-2024 10:16:51-debug: Query asset bundle start0%
3-7-2024 10:16:51-debug: // ---- build task Query asset bundle ----
3-7-2024 10:16:51-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 10:16:51-debug: // ---- build task Query asset bundle ---- (16ms)
3-7-2024 10:16:51-debug: run build task Query asset bundle success in 16 ms √5%
3-7-2024 10:16:51-debug: [Build Memory track]: Query asset bundle start:274.04MB, end 273.17MB, increase: -888.84KB
3-7-2024 10:16:51-debug: Query asset bundle start5%
3-7-2024 10:16:51-debug: // ---- build task Query asset bundle ----
3-7-2024 10:16:51-debug: // ---- build task Query asset bundle ---- (1ms)
3-7-2024 10:16:51-debug: run build task Query asset bundle success in 1 ms √10%
3-7-2024 10:16:51-debug: Sort some build options to settings.json start10%
3-7-2024 10:16:51-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 10:16:51-debug: run build task Sort some build options to settings.json success in 1 ms √12%
3-7-2024 10:16:51-debug: [Build Memory track]: Sort some build options to settings.json start:273.21MB, end 273.22MB, increase: 11.80KB
3-7-2024 10:16:51-debug: // ---- build task Fill script data to settings ----
3-7-2024 10:16:51-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
3-7-2024 10:16:51-debug: [Build Memory track]: Query asset bundle start:273.18MB, end 273.20MB, increase: 12.76KB
3-7-2024 10:16:51-debug: Fill script data to settings start12%
3-7-2024 10:16:51-debug: // ---- build task Fill script data to settings ---- (1ms)
3-7-2024 10:16:51-debug: run build task Fill script data to settings success in 1 ms √13%
3-7-2024 10:16:51-debug: [Build Memory track]: Fill script data to settings start:273.23MB, end 273.35MB, increase: 125.18KB
3-7-2024 10:16:51-debug: Sort some build options to settings.json start13%
3-7-2024 10:16:51-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 10:16:51-debug: // ---- build task Sort some build options to settings.json ---- (4ms)
3-7-2024 10:16:51-debug: run build task Sort some build options to settings.json success in 4 ms √15%
3-7-2024 10:16:51-debug: [Build Memory track]: Sort some build options to settings.json start:273.36MB, end 273.45MB, increase: 89.22KB
